time,meter_name,status,fault_groups
2025-08-29 14:41:53.795029,M1.2,OK,
2025-08-29 14:41:54.022459,M2.2,OK,
2025-08-29 14:41:54.022459,M2.1,OK,
2025-08-29 14:41:54.080185,M3.1,OK,
2025-08-29 14:41:54.080185,M3.2,OK,
2025-08-29 14:41:55.358529,M1.3,OK,
2025-08-29 14:41:55.358529,M1.1,OK,
2025-08-29 14:41:55.358529,M1.2,OK,
2025-08-29 14:41:55.358529,M1.4,OK,
2025-08-29 14:41:55.452521,M2.2,OK,
2025-08-29 14:41:55.452521,M2.1,OK,
2025-08-29 14:41:55.502841,M3.1,OK,
2025-08-29 14:41:55.502841,M3.2,OK,
2025-08-29 14:41:59.131996,M1.2,OK,
2025-08-29 14:41:59.131996,M1.1,OK,
2025-08-29 14:41:59.131996,M1.3,OK,
2025-08-29 14:41:59.131996,M1.4,OK,
2025-08-29 14:41:59.301744,M2.2,OK,
2025-08-29 14:41:59.301744,M2.1,OK,
2025-08-29 14:41:59.352138,M3.2,OK,
2025-08-29 14:41:59.352138,M3.1,OK,
2025-08-29 14:42:00.550217,M1.4,OK,
2025-08-29 14:42:00.550217,M1.1,OK,
2025-08-29 14:42:00.550217,M1.2,OK,
2025-08-29 14:42:00.550217,M1.3,OK,
2025-08-29 14:42:00.648402,M2.2,OK,
2025-08-29 14:42:00.648402,M2.1,OK,
2025-08-29 14:42:00.696123,M3.1,OK,
2025-08-29 14:42:00.696123,M3.2,OK,
2025-08-29 14:42:04.402432,M1.3,OK,
2025-08-29 14:42:04.402432,M1.2,OK,
2025-08-29 14:42:04.402432,M1.1,OK,
2025-08-29 14:42:04.402432,M1.4,OK,
2025-08-29 14:42:04.542081,M2.1,OK,
2025-08-29 14:42:04.542081,M2.2,OK,
2025-08-29 14:42:04.591718,M3.2,OK,
2025-08-29 14:42:04.591718,M3.1,OK,
2025-08-29 14:42:05.749421,M1.3,OK,
2025-08-29 14:42:05.749421,M1.4,OK,
2025-08-29 14:42:05.749421,M1.1,OK,
2025-08-29 14:42:05.749421,M1.2,OK,
2025-08-29 14:42:05.846973,M2.2,OK,
2025-08-29 14:42:05.846973,M2.1,OK,
2025-08-29 14:42:05.895985,M3.2,OK,
2025-08-29 14:42:05.895985,M3.1,OK,
2025-08-29 14:42:09.641765,M1.4,OK,
2025-08-29 14:42:09.641765,M1.2,OK,
2025-08-29 14:42:09.641765,M1.1,OK,
2025-08-29 14:42:09.641765,M1.3,OK,
2025-08-29 14:42:09.739957,M2.1,OK,
2025-08-29 14:42:09.739957,M2.2,OK,
2025-08-29 14:42:09.788851,M3.2,OK,
2025-08-29 14:42:09.788851,M3.1,OK,
2025-08-29 14:42:10.945459,M1.3,OK,
2025-08-29 14:42:10.945459,M1.2,OK,
2025-08-29 14:42:10.945459,M1.1,OK,
2025-08-29 14:42:10.945459,M1.4,OK,
2025-08-29 14:42:11.045063,M2.2,OK,
2025-08-29 14:42:11.045063,M2.1,OK,
2025-08-29 14:42:11.093151,M3.2,OK,
2025-08-29 14:42:11.093151,M3.1,OK,
2025-08-29 14:42:14.838901,M1.3,OK,
2025-08-29 14:42:14.838901,M1.2,OK,
2025-08-29 14:42:14.838901,M1.1,OK,
2025-08-29 14:42:14.838901,M1.4,OK,
2025-08-29 14:42:14.938148,M2.1,OK,
2025-08-29 14:42:14.938148,M2.2,OK,
2025-08-29 14:42:14.986128,M3.2,OK,
2025-08-29 14:42:14.986128,M3.1,OK,
2025-08-29 14:42:16.144882,M1.1,OK,
2025-08-29 14:42:16.144882,M1.3,OK,
2025-08-29 14:42:16.144882,M1.4,OK,
2025-08-29 14:42:16.144882,M1.2,OK,
2025-08-29 14:42:16.251585,M2.2,OK,
2025-08-29 14:42:16.251585,M2.1,OK,
2025-08-29 14:42:16.305229,M3.2,OK,
2025-08-29 14:42:16.305229,M3.1,OK,
2025-08-29 14:42:20.037624,M1.1,OK,
2025-08-29 14:42:20.037624,M1.2,OK,
2025-08-29 14:42:20.037624,M1.3,OK,
2025-08-29 14:42:20.037624,M1.4,OK,
2025-08-29 14:42:20.141730,M2.1,OK,
2025-08-29 14:42:20.141730,M2.2,OK,
2025-08-29 14:42:20.193785,M3.2,OK,
2025-08-29 14:42:20.193785,M3.1,OK,
2025-08-29 14:42:21.356922,M1.3,OK,
2025-08-29 14:42:21.356922,M1.2,OK,
2025-08-29 14:42:21.356922,M1.1,OK,
2025-08-29 14:42:21.356922,M1.4,OK,
2025-08-29 14:42:21.455402,M2.1,OK,
2025-08-29 14:42:21.455402,M2.2,OK,
2025-08-29 14:42:21.505948,M3.2,OK,
2025-08-29 14:42:21.505948,M3.1,OK,
2025-08-29 14:42:25.243276,M1.3,OK,
2025-08-29 14:42:25.243276,M1.4,OK,
2025-08-29 14:42:25.243276,M1.1,OK,
2025-08-29 14:42:25.243276,M1.2,OK,
2025-08-29 14:42:25.342774,M2.2,OK,
2025-08-29 14:42:25.342774,M2.1,OK,
2025-08-29 14:42:25.393286,M3.1,OK,
2025-08-29 14:42:25.393286,M3.2,OK,
2025-08-29 14:42:26.554807,M1.2,OK,
2025-08-29 14:42:26.554807,M1.1,OK,
2025-08-29 14:42:26.554807,M1.3,OK,
2025-08-29 14:42:26.554807,M1.4,OK,
2025-08-29 14:42:26.661640,M2.1,OK,
2025-08-29 14:42:26.661640,M2.2,OK,
2025-08-29 14:42:26.711145,M3.1,OK,
2025-08-29 14:42:26.711145,M3.2,OK,
2025-08-29 14:42:30.443593,M1.2,OK,
2025-08-29 14:42:30.443593,M1.3,OK,
2025-08-29 14:42:30.443593,M1.1,OK,
2025-08-29 14:42:30.443593,M1.4,OK,
2025-08-29 14:42:30.610782,M2.2,OK,
2025-08-29 14:42:30.610782,M2.1,OK,
2025-08-29 14:42:30.659765,M3.2,OK,
2025-08-29 14:42:30.659765,M3.1,OK,
2025-08-29 14:42:31.761173,M1.2,OK,
2025-08-29 14:42:31.761173,M1.3,OK,
2025-08-29 14:42:31.761173,M1.4,OK,
2025-08-29 14:42:31.761173,M1.1,OK,
2025-08-29 14:42:31.870549,M2.2,OK,
2025-08-29 14:42:31.870549,M2.1,OK,
2025-08-29 14:42:31.927531,M3.2,OK,
2025-08-29 14:42:31.927531,M3.1,OK,
2025-08-29 14:42:35.713997,M1.4,OK,
2025-08-29 14:42:35.713997,M1.1,OK,
2025-08-29 14:42:35.713997,M1.2,OK,
2025-08-29 14:42:35.713997,M1.3,OK,
2025-08-29 14:42:35.878681,M2.1,OK,
2025-08-29 14:42:35.878681,M2.2,OK,
2025-08-29 14:42:35.945063,M3.2,OK,
2025-08-29 14:42:35.945063,M3.1,OK,
2025-08-29 14:42:36.985173,M1.1,OK,
2025-08-29 14:42:36.985173,M1.2,OK,
2025-08-29 14:42:36.985173,M1.3,OK,
2025-08-29 14:42:36.985173,M1.4,OK,
2025-08-29 14:42:37.135629,M2.1,OK,
2025-08-29 14:42:37.135629,M2.2,OK,
2025-08-29 14:42:37.212709,M3.1,OK,
2025-08-29 14:42:37.212709,M3.2,OK,
2025-08-29 14:42:41.004843,M1.1,OK,
2025-08-29 14:42:41.004843,M1.2,OK,
2025-08-29 14:42:41.004843,M1.3,OK,
2025-08-29 14:42:41.004843,M1.4,OK,
2025-08-29 14:42:41.138454,M2.2,OK,
2025-08-29 14:42:41.138454,M2.1,OK,
2025-08-29 14:42:41.186698,M3.2,OK,
2025-08-29 14:42:41.186698,M3.1,OK,
2025-08-29 14:42:42.279830,M1.1,OK,
2025-08-29 14:42:42.279830,M1.2,OK,
2025-08-29 14:42:42.279830,M1.3,OK,
2025-08-29 14:42:42.279830,M1.4,OK,
2025-08-29 14:42:42.409708,M2.1,OK,
2025-08-29 14:42:42.409708,M2.2,OK,
2025-08-29 14:42:42.478368,M3.2,OK,
2025-08-29 14:42:42.478368,M3.1,OK,
2025-08-29 14:42:46.239938,M1.3,OK,
2025-08-29 14:42:46.239938,M1.2,OK,
2025-08-29 14:42:46.239938,M1.1,OK,
2025-08-29 14:42:46.239938,M1.4,OK,
2025-08-29 14:42:46.373777,M2.1,OK,
2025-08-29 14:42:46.373777,M2.2,OK,
2025-08-29 14:42:46.423140,M3.2,OK,
2025-08-29 14:42:46.423140,M3.1,OK,
2025-08-29 14:42:47.532331,M1.3,OK,
2025-08-29 14:42:47.532331,M1.4,OK,
2025-08-29 14:42:47.532331,M1.1,OK,
2025-08-29 14:42:47.532331,M1.2,OK,
2025-08-29 14:42:47.633211,M2.2,OK,
2025-08-29 14:42:47.633211,M2.1,OK,
2025-08-29 14:42:47.682536,M3.1,OK,
2025-08-29 14:42:47.682536,M3.2,OK,
2025-08-29 14:42:51.474474,M1.4,OK,
2025-08-29 14:42:51.474474,M1.2,OK,
2025-08-29 14:42:51.474474,M1.1,OK,
2025-08-29 14:42:51.474474,M1.3,OK,
2025-08-29 14:42:51.640707,M2.2,OK,
2025-08-29 14:42:51.640707,M2.1,OK,
2025-08-29 14:42:51.688035,M3.1,OK,
2025-08-29 14:42:51.688035,M3.2,OK,
2025-08-29 14:42:52.738586,M1.4,OK,
2025-08-29 14:42:52.738586,M1.1,OK,
2025-08-29 14:42:52.738586,M1.2,OK,
2025-08-29 14:42:52.738586,M1.3,OK,
2025-08-29 14:42:52.842458,M2.2,OK,
2025-08-29 14:42:52.842458,M2.1,OK,
2025-08-29 14:42:52.892876,M3.1,OK,
2025-08-29 14:42:52.892876,M3.2,OK,
2025-08-29 14:42:56.736002,M1.4,OK,
2025-08-29 14:42:56.736002,M1.1,OK,
2025-08-29 14:42:56.736002,M1.2,OK,
2025-08-29 14:42:56.736002,M1.3,OK,
2025-08-29 14:42:56.896831,M2.2,OK,
2025-08-29 14:42:56.896831,M2.1,OK,
2025-08-29 14:42:56.946689,M3.2,OK,
2025-08-29 14:42:56.946689,M3.1,OK,
2025-08-29 14:42:57.942387,M1.1,OK,
2025-08-29 14:42:57.942387,M1.2,OK,
2025-08-29 14:42:57.942387,M1.3,OK,
2025-08-29 14:42:57.942387,M1.4,OK,
2025-08-29 14:42:58.044647,M2.2,OK,
2025-08-29 14:42:58.044647,M2.1,OK,
2025-08-29 14:42:58.091953,M3.2,OK,
2025-08-29 14:42:58.091953,M3.1,OK,
2025-08-29 14:43:01.998686,M1.1,OK,
2025-08-29 14:43:01.998686,M1.4,OK,
2025-08-29 14:43:01.998686,M1.3,OK,
2025-08-29 14:43:01.998686,M1.2,OK,
2025-08-29 14:43:02.142929,M2.1,OK,
2025-08-29 14:43:02.142929,M2.2,OK,
2025-08-29 14:43:02.199427,M3.1,OK,
2025-08-29 14:43:02.199427,M3.2,OK,
2025-08-29 14:43:03.142479,M1.2,OK,
2025-08-29 14:43:03.142479,M1.4,OK,
2025-08-29 14:43:03.142479,M1.3,OK,
2025-08-29 14:43:03.142479,M1.1,OK,
2025-08-29 14:43:03.242263,M2.1,OK,
2025-08-29 14:43:03.242263,M2.2,OK,
2025-08-29 14:43:03.291132,M3.1,OK,
2025-08-29 14:43:03.291132,M3.2,OK,
2025-08-29 14:43:07.251251,M1.3,OK,
2025-08-29 14:43:07.251251,M1.2,OK,
2025-08-29 14:43:07.251251,M1.1,OK,
2025-08-29 14:43:07.251251,M1.4,OK,
2025-08-29 14:43:07.363194,M2.2,OK,
2025-08-29 14:43:07.363194,M2.1,OK,
2025-08-29 14:43:07.412544,M3.1,OK,
2025-08-29 14:43:07.412544,M3.2,OK,
2025-08-29 14:43:08.340981,M1.4,OK,
2025-08-29 14:43:08.340981,M1.2,OK,
2025-08-29 14:43:08.340981,M1.1,OK,
2025-08-29 14:43:08.340981,M1.3,OK,
2025-08-29 14:43:08.438170,M2.2,OK,
2025-08-29 14:43:08.438170,M2.1,OK,
2025-08-29 14:43:08.485996,M3.1,OK,
2025-08-29 14:43:08.485996,M3.2,OK,
2025-08-29 14:43:12.461854,M1.3,OK,
2025-08-29 14:43:12.461854,M1.2,OK,
2025-08-29 14:43:12.461854,M1.1,OK,
2025-08-29 14:43:12.461854,M1.4,OK,
2025-08-29 14:43:12.609117,M2.2,OK,
2025-08-29 14:43:12.609117,M2.1,OK,
2025-08-29 14:43:12.659179,M3.1,OK,
2025-08-29 14:43:12.659179,M3.2,OK,
2025-08-29 14:43:13.538671,M1.4,OK,
2025-08-29 14:43:13.538671,M1.2,OK,
2025-08-29 14:43:13.538671,M1.3,OK,
2025-08-29 14:43:13.538671,M1.1,OK,
2025-08-29 14:43:13.639699,M2.2,OK,
2025-08-29 14:43:13.639699,M2.1,OK,
2025-08-29 14:43:13.690094,M3.1,OK,
2025-08-29 14:43:13.690094,M3.2,OK,
2025-08-29 14:43:17.707944,M1.3,OK,
2025-08-29 14:43:17.707944,M1.2,OK,
2025-08-29 14:43:17.707944,M1.1,OK,
2025-08-29 14:43:17.707944,M1.4,OK,
2025-08-29 14:43:17.869365,M2.2,OK,
2025-08-29 14:43:17.869365,M2.1,OK,
2025-08-29 14:43:17.919616,M3.1,OK,
2025-08-29 14:43:17.919616,M3.2,OK,
2025-08-29 14:43:18.739037,M1.1,OK,
2025-08-29 14:43:18.739037,M1.2,OK,
2025-08-29 14:43:18.739037,M1.3,OK,
2025-08-29 14:43:18.739037,M1.4,OK,
2025-08-29 14:43:18.838403,M2.1,OK,
2025-08-29 14:43:18.838403,M2.2,OK,
2025-08-29 14:43:18.887288,M3.2,OK,
2025-08-29 14:43:18.887288,M3.1,OK,
2025-08-29 14:43:22.970913,M1.1,OK,
2025-08-29 14:43:22.970913,M1.4,OK,
2025-08-29 14:43:22.970913,M1.3,OK,
2025-08-29 14:43:22.970913,M1.2,OK,
2025-08-29 14:43:23.129051,M2.1,OK,
2025-08-29 14:43:23.129051,M2.2,OK,
2025-08-29 14:43:23.178478,M3.1,OK,
2025-08-29 14:43:23.178478,M3.2,OK,
2025-08-29 14:43:23.936941,M1.3,OK,
2025-08-29 14:43:23.936941,M1.4,OK,
2025-08-29 14:43:23.936941,M1.2,OK,
2025-08-29 14:43:23.936941,M1.1,OK,
2025-08-29 14:43:24.033715,M2.2,OK,
2025-08-29 14:43:24.033715,M2.1,OK,
2025-08-29 14:43:24.084297,M3.1,OK,
2025-08-29 14:43:24.084297,M3.2,OK,
2025-08-29 14:43:28.232811,M1.2,OK,
2025-08-29 14:43:28.232811,M1.4,OK,
2025-08-29 14:43:28.232811,M1.3,OK,
2025-08-29 14:43:28.232811,M1.1,OK,
2025-08-29 14:43:28.360697,M2.1,OK,
2025-08-29 14:43:28.360697,M2.2,OK,
2025-08-29 14:43:28.409568,M3.1,OK,
2025-08-29 14:43:28.409568,M3.2,OK,
2025-08-29 14:43:29.133975,M1.2,OK,
2025-08-29 14:43:29.133975,M1.3,OK,
2025-08-29 14:43:29.133975,M1.4,OK,
2025-08-29 14:43:29.133975,M1.1,OK,
2025-08-29 14:43:29.232493,M2.1,OK,
2025-08-29 14:43:29.232493,M2.2,OK,
2025-08-29 14:43:29.282601,M3.2,OK,
2025-08-29 14:43:29.282601,M3.1,OK,
2025-08-29 14:43:33.459047,M1.2,OK,
2025-08-29 14:43:33.459047,M1.3,OK,
2025-08-29 14:43:33.459047,M1.4,OK,
2025-08-29 14:43:33.459047,M1.1,OK,
2025-08-29 14:43:33.601534,M2.1,OK,
2025-08-29 14:43:33.601534,M2.2,OK,
2025-08-29 14:43:33.654166,M3.1,OK,
2025-08-29 14:43:33.654166,M3.2,OK,
2025-08-29 14:43:34.332764,M1.1,OK,
2025-08-29 14:43:34.332764,M1.2,OK,
2025-08-29 14:43:34.332764,M1.3,OK,
2025-08-29 14:43:34.332764,M1.4,OK,
2025-08-29 14:43:34.428950,M2.2,OK,
2025-08-29 14:43:34.428950,M2.1,OK,
2025-08-29 14:43:34.477470,M3.1,OK,
2025-08-29 14:43:34.477470,M3.2,OK,
2025-08-29 14:43:38.706707,M1.1,OK,
2025-08-29 14:43:38.706707,M1.3,OK,
2025-08-29 14:43:38.706707,M1.4,OK,
2025-08-29 14:43:38.706707,M1.2,OK,
2025-08-29 14:43:38.866522,M2.1,OK,
2025-08-29 14:43:38.866522,M2.2,OK,
2025-08-29 14:43:38.919504,M3.2,OK,
2025-08-29 14:43:38.919504,M3.1,OK,
2025-08-29 14:43:39.526400,M1.3,OK,
2025-08-29 14:43:39.526400,M1.2,OK,
2025-08-29 14:43:39.526400,M1.1,OK,
2025-08-29 14:43:39.526400,M1.4,OK,
2025-08-29 14:43:39.621645,M2.1,OK,
2025-08-29 14:43:39.621645,M2.2,OK,
2025-08-29 14:43:39.669330,M3.2,OK,
2025-08-29 14:43:39.669330,M3.1,OK,
2025-08-29 14:43:43.968245,M1.2,OK,
2025-08-29 14:43:43.968245,M1.3,OK,
2025-08-29 14:43:43.968245,M1.4,OK,
2025-08-29 14:43:43.968245,M1.1,OK,
2025-08-29 14:43:44.105310,M2.1,OK,
2025-08-29 14:43:44.105310,M2.2,OK,
2025-08-29 14:43:44.157731,M3.2,OK,
2025-08-29 14:43:44.157731,M3.1,OK,
2025-08-29 14:43:44.719563,M1.4,OK,
2025-08-29 14:43:44.719563,M1.1,OK,
2025-08-29 14:43:44.719563,M1.2,OK,
2025-08-29 14:43:44.719563,M1.3,OK,
2025-08-29 14:43:44.816286,M2.1,OK,
2025-08-29 14:43:44.816286,M2.2,OK,
2025-08-29 14:43:44.867800,M3.1,OK,
2025-08-29 14:43:44.867800,M3.2,OK,
2025-08-29 14:43:49.208329,M1.1,OK,
2025-08-29 14:43:49.208329,M1.3,OK,
2025-08-29 14:43:49.208329,M1.4,OK,
2025-08-29 14:43:49.208329,M1.2,OK,
2025-08-29 14:43:49.369428,M2.1,OK,
2025-08-29 14:43:49.369428,M2.2,OK,
2025-08-29 14:43:49.437456,M3.1,OK,
2025-08-29 14:43:49.437456,M3.2,OK,
2025-08-29 14:43:49.919495,M1.3,OK,
2025-08-29 14:43:49.919495,M1.2,OK,
2025-08-29 14:43:49.919495,M1.1,OK,
2025-08-29 14:43:49.919495,M1.4,OK,
2025-08-29 14:43:50.015960,M2.2,OK,
2025-08-29 14:43:50.015960,M2.1,OK,
2025-08-29 14:43:50.063225,M3.2,OK,
2025-08-29 14:43:50.063225,M3.1,OK,
2025-08-29 14:43:54.503282,M1.2,OK,
2025-08-29 14:43:54.503282,M1.1,OK,
2025-08-29 14:43:54.503282,M1.3,OK,
2025-08-29 14:43:54.503282,M1.4,OK,
2025-08-29 14:43:54.606830,M2.1,OK,
2025-08-29 14:43:54.606830,M2.2,OK,
2025-08-29 14:43:54.655834,M3.1,OK,
2025-08-29 14:43:54.655834,M3.2,OK,
2025-08-29 14:43:55.111307,M1.3,OK,
2025-08-29 14:43:55.111307,M1.2,OK,
2025-08-29 14:43:55.111307,M1.1,OK,
2025-08-29 14:43:55.111307,M1.4,OK,
2025-08-29 14:43:55.205434,M2.1,OK,
2025-08-29 14:43:55.205434,M2.2,OK,
2025-08-29 14:43:55.252885,M3.1,OK,
2025-08-29 14:43:55.252885,M3.2,OK,
2025-08-29 14:43:59.709083,M1.1,OK,
2025-08-29 14:43:59.709083,M1.4,OK,
2025-08-29 14:43:59.709083,M1.3,OK,
2025-08-29 14:43:59.709083,M1.2,OK,
2025-08-29 14:43:59.843323,M2.2,OK,
2025-08-29 14:43:59.843323,M2.1,OK,
2025-08-29 14:43:59.890363,M3.2,OK,
2025-08-29 14:43:59.890363,M3.1,OK,
2025-08-29 14:44:00.303238,M1.3,OK,
2025-08-29 14:44:00.303238,M1.2,OK,
2025-08-29 14:44:00.303238,M1.1,OK,
2025-08-29 14:44:00.303238,M1.4,OK,
2025-08-29 14:44:00.399254,M2.1,OK,
2025-08-29 14:44:00.399254,M2.2,OK,
2025-08-29 14:44:00.448612,M3.2,OK,
2025-08-29 14:44:00.448612,M3.1,OK,
2025-08-29 14:44:04.939792,M1.2,OK,
2025-08-29 14:44:04.939792,M1.4,OK,
2025-08-29 14:44:04.939792,M1.1,OK,
2025-08-29 14:44:04.939792,M1.3,OK,
2025-08-29 14:44:05.101272,M2.2,OK,
2025-08-29 14:44:05.101272,M2.1,OK,
2025-08-29 14:44:05.150011,M3.1,OK,
2025-08-29 14:44:05.150011,M3.2,OK,
2025-08-29 14:44:05.496995,M1.4,OK,
2025-08-29 14:44:05.496995,M1.2,OK,
2025-08-29 14:44:05.496995,M1.1,OK,
2025-08-29 14:44:05.496995,M1.3,OK,
2025-08-29 14:44:05.593482,M2.2,OK,
2025-08-29 14:44:05.593482,M2.1,OK,
2025-08-29 14:44:05.642922,M3.1,OK,
2025-08-29 14:44:05.642922,M3.2,OK,
2025-08-29 14:44:10.200214,M1.4,OK,
2025-08-29 14:44:10.200214,M1.1,OK,
2025-08-29 14:44:10.200214,M1.2,OK,
2025-08-29 14:44:10.200214,M1.3,OK,
2025-08-29 14:44:10.361448,M2.1,OK,
2025-08-29 14:44:10.361448,M2.2,OK,
2025-08-29 14:44:10.410178,M3.1,OK,
2025-08-29 14:44:10.410178,M3.2,OK,
2025-08-29 14:44:10.691840,M1.1,OK,
2025-08-29 14:44:10.691840,M1.2,OK,
2025-08-29 14:44:10.691840,M1.3,OK,
2025-08-29 14:44:10.691840,M1.4,OK,
2025-08-29 14:44:10.790500,M2.1,OK,
2025-08-29 14:44:10.790500,M2.2,OK,
2025-08-29 14:44:10.838832,M3.1,OK,
2025-08-29 14:44:10.838832,M3.2,OK,
2025-08-29 14:44:15.460438,M1.3,OK,
2025-08-29 14:44:15.460438,M1.2,OK,
2025-08-29 14:44:15.460438,M1.4,OK,
2025-08-29 14:44:15.460438,M1.1,OK,
2025-08-29 14:44:15.620928,M2.2,OK,
2025-08-29 14:44:15.620928,M2.1,OK,
2025-08-29 14:44:15.668128,M3.1,OK,
2025-08-29 14:44:15.668128,M3.2,OK,
2025-08-29 14:44:15.891251,M1.1,OK,
2025-08-29 14:44:15.891251,M1.4,OK,
2025-08-29 14:44:15.891251,M1.3,OK,
2025-08-29 14:44:15.891251,M1.2,OK,
2025-08-29 14:44:15.993823,M2.2,OK,
2025-08-29 14:44:15.993823,M2.1,OK,
2025-08-29 14:44:16.043404,M3.2,OK,
2025-08-29 14:44:16.043404,M3.1,OK,
2025-08-29 14:44:20.718861,M1.1,OK,
2025-08-29 14:44:20.718861,M1.4,OK,
2025-08-29 14:44:20.718861,M1.3,OK,
2025-08-29 14:44:20.718861,M1.2,OK,
2025-08-29 14:44:20.877982,M2.2,OK,
2025-08-29 14:44:20.877982,M2.1,OK,
2025-08-29 14:44:20.928428,M3.2,OK,
2025-08-29 14:44:20.928428,M3.1,OK,
2025-08-29 14:44:21.092353,M1.1,OK,
2025-08-29 14:44:21.092353,M1.4,OK,
2025-08-29 14:44:21.092353,M1.2,OK,
2025-08-29 14:44:21.092353,M1.3,OK,
2025-08-29 14:44:21.206568,M2.2,OK,
2025-08-29 14:44:21.206568,M2.1,OK,
2025-08-29 14:44:21.265618,M3.1,OK,
2025-08-29 14:44:21.265618,M3.2,OK,
2025-08-29 14:44:25.977471,M1.2,OK,
2025-08-29 14:44:25.977471,M1.4,OK,
2025-08-29 14:44:25.977471,M1.3,OK,
2025-08-29 14:44:25.977471,M1.1,OK,
2025-08-29 14:44:26.139241,M2.2,OK,
2025-08-29 14:44:26.139241,M2.1,OK,
2025-08-29 14:44:26.188426,M3.2,OK,
2025-08-29 14:44:26.188426,M3.1,OK,
2025-08-29 14:44:26.318566,M1.2,OK,
2025-08-29 14:44:26.318566,M1.4,OK,
2025-08-29 14:44:26.318566,M1.3,OK,
2025-08-29 14:44:26.318566,M1.1,OK,
2025-08-29 14:44:26.419715,M2.2,OK,
2025-08-29 14:44:26.419715,M2.1,OK,
2025-08-29 14:44:26.468503,M3.2,OK,
2025-08-29 14:44:26.468503,M3.1,OK,
2025-08-29 14:44:31.243564,M1.1,OK,
2025-08-29 14:44:31.243564,M1.3,OK,
2025-08-29 14:44:31.243564,M1.2,OK,
2025-08-29 14:44:31.243564,M1.4,OK,
2025-08-29 14:44:31.397108,M2.2,OK,
2025-08-29 14:44:31.397108,M2.1,OK,
2025-08-29 14:44:31.446747,M3.2,OK,
2025-08-29 14:44:31.446747,M3.1,OK,
2025-08-29 14:44:31.518709,M1.2,OK,
2025-08-29 14:44:31.518709,M1.1,OK,
2025-08-29 14:44:31.518709,M1.4,OK,
2025-08-29 14:44:31.518709,M1.3,OK,
2025-08-29 14:44:31.617836,M2.2,OK,
2025-08-29 14:44:31.617836,M2.1,OK,
2025-08-29 14:44:31.666481,M3.2,OK,
2025-08-29 14:44:31.666481,M3.1,OK,
2025-08-29 14:44:36.496030,M1.3,OK,
2025-08-29 14:44:36.496030,M1.1,OK,
2025-08-29 14:44:36.496030,M1.2,OK,
2025-08-29 14:44:36.496030,M1.4,OK,
2025-08-29 14:44:36.638262,M2.2,OK,
2025-08-29 14:44:36.638262,M2.1,OK,
2025-08-29 14:44:36.688696,M3.1,OK,
2025-08-29 14:44:36.688696,M3.2,OK,
2025-08-29 14:44:36.715842,M1.4,OK,
2025-08-29 14:44:36.715842,M1.1,OK,
2025-08-29 14:44:36.715842,M1.2,OK,
2025-08-29 14:44:36.715842,M1.3,OK,
2025-08-29 14:44:36.818812,M2.2,OK,
2025-08-29 14:44:36.818812,M2.1,OK,
2025-08-29 14:44:36.867586,M3.1,OK,
2025-08-29 14:44:36.867586,M3.2,OK,
2025-08-29 14:44:41.745363,M1.2,OK,
2025-08-29 14:44:41.745363,M1.1,OK,
2025-08-29 14:44:41.745363,M1.4,OK,
2025-08-29 14:44:41.745363,M1.3,OK,
2025-08-29 14:44:41.853619,M2.2,OK,
2025-08-29 14:44:41.853619,M2.1,OK,
2025-08-29 14:44:41.905775,M3.2,OK,
2025-08-29 14:44:41.905775,M3.1,OK,
2025-08-29 14:44:41.917209,M1.2,OK,
2025-08-29 14:44:41.917209,M1.4,OK,
2025-08-29 14:44:41.917209,M1.1,OK,
2025-08-29 14:44:41.917209,M1.3,OK,
2025-08-29 14:44:42.031340,M2.1,OK,
2025-08-29 14:44:42.031340,M2.2,OK,
2025-08-29 14:44:42.083321,M3.1,OK,
2025-08-29 14:44:42.083321,M3.2,OK,
2025-08-29 14:44:46.963678,M1.2,OK,
2025-08-29 14:44:46.963678,M1.1,OK,
2025-08-29 14:44:46.963678,M1.3,OK,
2025-08-29 14:44:46.963678,M1.4,OK,
2025-08-29 14:44:47.112367,M2.1,OK,
2025-08-29 14:44:47.112367,M2.2,OK,
2025-08-29 14:44:47.136210,M1.3,OK,
2025-08-29 14:44:47.136210,M1.4,OK,
2025-08-29 14:44:47.136210,M1.1,OK,
2025-08-29 14:44:47.136210,M1.2,OK,
2025-08-29 14:44:47.173360,M3.1,OK,
2025-08-29 14:44:47.173360,M3.2,OK,
2025-08-29 14:44:47.262725,M2.2,OK,
2025-08-29 14:44:47.262725,M2.1,OK,
2025-08-29 14:44:47.313688,M3.1,OK,
2025-08-29 14:44:47.313688,M3.2,OK,
2025-08-29 14:44:52.241099,M1.3,OK,
2025-08-29 14:44:52.241099,M1.4,OK,
2025-08-29 14:44:52.241099,M1.1,OK,
2025-08-29 14:44:52.241099,M1.2,OK,
2025-08-29 14:44:52.359746,M2.1,OK,
2025-08-29 14:44:52.359746,M2.2,OK,
2025-08-29 14:44:52.363225,M1.4,OK,
2025-08-29 14:44:52.363225,M1.3,OK,
2025-08-29 14:44:52.363225,M1.2,OK,
2025-08-29 14:44:52.363225,M1.1,OK,
2025-08-29 14:44:52.417051,M3.1,OK,
2025-08-29 14:44:52.417051,M3.2,OK,
2025-08-29 14:44:52.476250,M2.2,OK,
2025-08-29 14:44:52.476250,M2.1,OK,
2025-08-29 14:44:52.525849,M3.1,OK,
2025-08-29 14:44:52.525849,M3.2,OK,
2025-08-29 14:44:57.474838,M1.4,OK,
2025-08-29 14:44:57.474838,M1.2,OK,
